8 5 0.063191
8 6 0.075668
8 7 0.088042
8 8 0.100308
8 9 0.112432
8 10 0.124374
8 11 0.136178
8 12 0.147758
8 13 0.159127
8 14 0.170241
8 15 0.181063
8 16 0.191577
8 17 0.201830
8 18 0.211703
8 19 0.221243
8 20 0.230387
8 21 0.239102
8 22 0.247405
8 23 0.255308
8 24 0.262732
8 25 0.269747
9 1 0.014352
9 2 0.028636
9 3 0.042941
9 4 0.057189
9 5 0.071374
9 6 0.085460
9 7 0.099441
9 8 0.113282
9 9 0.126981
9 10 0.140491
9 11 0.153832
9 12 0.166970
9 13 0.179806
9 14 0.192393
9 15 0.204661
9 16 0.216560
9 17 0.228139
9 18 0.239330
9 19 0.250093
9 20 0.260448
9 21 0.270287
9 22 0.279686
9 23 0.288583
9 24 0.296979
9 25 0.304844
10 1 0.015975
10 2 0.031962
10 3 0.047897
10 4 0.063798
10 5 0.079623
10 6 0.095342
10 7 0.110961
10 8 0.126432
10 9 0.141717
10 10 0.156833
10 11 0.171745
10 12 0.186398
10 13 0.200781
10 14 0.214836
10 15 0.228570
10 16 0.241909
10 17 0.254845
10 18 0.267353
10 19 0.279395
10 20 0.290934
10 21 0.301970
10 22 0.312442
10 23 0.322375
10 24 0.331714
10 25 0.340475
11 1 0.017652
11 2 0.035279
11 3 0.052926
11 4 0.070476
11 5 0.087969
11 6 0.105357
11 7 0.122620
11 8 0.139736
11 9 0.156661
11 10 0.173389
11 11 0.189877
11 12 0.206123
11 13 0.222032
11 14 0.237640
11 15 0.252853
11 16 0.267649
11 17 0.281991
11 18 0.295853
11 19 0.309200
11 20 0.321972
11 21 0.334163
11 22 0.345762
11 23 0.356725
11 24 0.367044
11 25 0.376660
12 1 0.019350
12 2 0.038684
12 3 0.057983
12 4 0.077251
12 5 0.096423
12 6 0.115489
12 7 0.134428
12 8 0.153214
12 9 0.171786
12 10 0.190163
12 11 0.208284
12 12 0.226124
12 13 0.243643
12 14 0.260797
12 15 0.277536
12 16 0.293817
12 17 0.309627
12 18 0.324873
12 19 0.339539
12 20 0.353609
12 21 0.366987
12 22 0.379705
12 23 0.391738
12 24 0.402989
12 25 0.413527
13 1 0.021054
13 2 0.042092
13 3 0.063123
13 4 0.084074
13 5 0.104988
13 6 0.125767
13 7 0.146413
13 8 0.166873
13 9 0.187142
13 10 0.207195
13 11 0.226984
13 12 0.246494
13 13 0.265621
13 14 0.284380
13 15 0.302682
13 16 0.320489
13 17 0.337778
13 18 0.354468
13 19 0.370523
13 20 0.385885
13 21 0.400496
13 22 0.414359
13 23 0.427439
13 24 0.439702
13 25 0.451123
14 1 0.022803
14 2 0.045578
14 3 0.068315
14 4 0.091001
14 5 0.113630
14 6 0.136156
14 7 0.158528
14 8 0.180741
14 9 0.202745
14 10 0.224511
14 11 0.246000
14 12 0.267176
14 13 0.287996
14 14 0.308391
14 15 0.328325
14 16 0.347702
14 17 0.366529
14 18 0.384685
14 19 0.402162
14 20 0.418882
14 21 0.434760
14 22 0.449819
14 23 0.463990
14 24 0.477240
14 25 0.489572
15 1 0.024556
15 2 0.049073
15 3 0.073578
15 4 0.098012
15 5 0.122402
15 6 0.146668
15 7 0.170815
15 8 0.194783
15 9 0.218549
15 10 0.242068
15 11 0.265312
15 12 0.288249
15 13 0.310765
15 14 0.332879
15 15 0.354468
15 16 0.375504
15 17 0.395913
15 18 0.415630
15 19 0.434559
15 20 0.452683
15 21 0.469883
15 22 0.486175
15 23 0.501480
15 24 0.515749
15 25 0.528971
16 1 0.026316
16 2 0.052634
16 3 0.078901
16 4 0.105118
16 5 0.131256
16 6 0.157335
16 7 0.183255
16 8 0.209036
16 9 0.234594
16 10 0.259921
16 11 0.284975
16 12 0.309671
16 13 0.333998
16 14 0.357855
16 15 0.381200
16 16 0.403932
16 17 0.426012
16 18 0.447300
16 19 0.467811
16 20 0.487355
16 21 0.505971
16 22 0.523522
16 23 0.539989
16 24 0.555308
16 25 0.569450
17 1 0.028113
17 2 0.056204
17 3 0.084274
17 4 0.112286
17 5 0.140240
17 6 0.168097
17 7 0.195873
17 8 0.223454
17 9 0.250887
17 10 0.278055
17 11 0.304953
17 12 0.331505
17 13 0.357683
17 14 0.383381
17 15 0.408520
17 16 0.433054
17 17 0.456815
17 18 0.479839
17 19 0.501899
17 20 0.523034
17 21 0.543070
17 22 0.561978
17 23 0.579632
17 24 0.596048
17 25 0.611117
18 1 0.029885
18 2 0.059791
18 3 0.089658
18 4 0.119516
18 5 0.149285
18 6 0.179004
18 7 0.208598
18 8 0.238080
18 9 0.267358
18 10 0.296454
18 11 0.325254
18 12 0.353743
18 13 0.381838
18 14 0.409425
18 15 0.436464
18 16 0.462832
18 17 0.488463
18 18 0.513227
18 19 0.537050
18 20 0.559769
18 21 0.581357
18 22 0.601626
18 23 0.620580
18 24 0.638081
18 25 0.654126
19 1 0.031728
19 2 0.063415
19 3 0.095140
19 4 0.126786
19 5 0.158420
19 6 0.189990
19 7 0.221473
19 8 0.252828
19 9 0.284091
19 10 0.315099
19 11 0.345886
19 12 0.376335
19 13 0.406408
19 14 0.436016
19 15 0.465023
19 16 0.493408
19 17 0.520954
19 18 0.547622
19 19 0.573235
19 20 0.597709
19 21 0.620892
19 22 0.642669
19 23 0.662914
19 24 0.681598
19 25 0.698589
20 1 0.033535
20 2 0.067082
20 3 0.100592
20 4 0.134139
20 5 0.167610
20 6 0.201080
20 7 0.234462
20 8 0.267788
20 9 0.300986
20 10 0.334036
20 11 0.366825
20 12 0.399348
20 13 0.431495
20 14 0.463167
20 15 0.494285
20 16 0.524731
20 17 0.554358
20 18 0.583034
20 19 0.610610
20 20 0.636925
20 21 0.661838
20 22 0.685175
20 23 0.706855
20 24 0.726731
20 25 0.744766
21 1 0.035371
21 2 0.070737
21 3 0.106100
21 4 0.141486
21 5 0.176863
21 6 0.212235
21 7 0.247566
21 8 0.282861
21 9 0.318083
21 10 0.353153
21 11 0.388062
21 12 0.422697
21 13 0.457014
21 14 0.490895
21 15 0.524221
21 16 0.556892
21 17 0.588711
21 18 0.619547
21 19 0.649209
21 20 0.677532
21 21 0.704313
21 22 0.729391
21 23 0.752568
21 24 0.773754
21 25 0.792830
22 1 0.037176
22 2 0.074367
22 3 0.111598
22 4 0.148860
22 5 0.186123
22 6 0.223437
22 7 0.260744
22 8 0.298022
22 9 0.335293
22 10 0.372458
22 11 0.409542
22 12 0.446394
22 13 0.482991
22 14 0.519161
22 15 0.554852
22 16 0.589876
22 17 0.624070
22 18 0.657250
22 19 0.689192
22 20 0.719690
22 21 0.748530
22 22 0.775450
22 23 0.800294
22 24 0.822876
22 25 0.843066
23 1 0.039012
23 2 0.078016
23 3 0.117098
23 4 0.156206
23 5 0.195378
23 6 0.234622
23 7 0.273901
23 8 0.313240
23 9 0.352579
23 10 0.391924
23 11 0.431212
23 12 0.470365
23 13 0.509318
23 14 0.547964
23 15 0.586144
23 16 0.623720
23 17 0.660465
23 18 0.696179
23 19 0.730613
23 20 0.763523
23 21 0.794621
23 22 0.823635
23 23 0.850288
23 24 0.874398
23 25 0.895749
24 1 0.040801
24 2 0.081648
24 3 0.122532
24 4 0.163519
24 5 0.204551
24 6 0.245733
24 7 0.287012
24 8 0.328396
24 9 0.369882
24 10 0.411419
24 11 0.452999
24 12 0.494580
24 13 0.536003
24 14 0.577227
24 15 0.618066
24 16 0.658347
24 17 0.697889
24 18 0.736383
24 19 0.773595
24 20 0.809184
24 21 0.842836
24 22 0.874143
24 23 0.902858
24 24 0.928650
24 25 0.951300
25 1 0.042585
25 2 0.085191
25 3 0.127907
25 4 0.170690
25 5 0.213630
25 6 0.256721
25 7 0.299988
25 8 0.343449
25 9 0.387083
25 10 0.430905
25 11 0.474853
25 12 0.518879
25 13 0.562926
25 14 0.606853
25 15 0.650532
25 16 0.693766
25 17 0.736312
25 18 0.777893
25 19 0.818162
25 20 0.856794
25 21 0.893295
25 22 0.927307
25 23 0.958348
25 24 0.986053
25 25 1.010121
26 1 0.044320
26 2 0.088681
26 3 0.133122
26 4 0.177751
26 5 0.222521
26 6 0.267522
26 7 0.312766
26 8 0.358314
26 9 0.404129
26 10 0.450230
26 11 0.496598
26 12 0.543192
26 13 0.589934
26 14 0.636735
26 15 0.683429
26 16 0.729845
26 17 0.775702
26 18 0.820688
26 19 0.864428
26 20 0.906469
26 21 0.946321
26 22 0.983392
26 23 1.017166
26 24 1.047105
26 25 1.072788
27 1 0.045999
27 2 0.092068
27 3 0.138231
27 4 0.184606
27 5 0.231205
27 6 0.278076
27 7 0.325306
27 8 0.372892
27 9 0.420895
27 10 0.469306
27 11 0.518129
27 12 0.567342
27 13 0.616908
27 14 0.666690
27 15 0.716624
27 16 0.766462
27 17 0.815942
27 18 0.864725
27 19 0.912388
27 20 0.958378
27 21 1.002097
27 22 1.042832
27 23 1.079818
27 24 1.112397
27 25 1.139956
28 1 0.047623
28 2 0.095316
28 3 0.143158
28 4 0.191249
28 5 0.239622
28 6 0.288339
28 7 0.337480
28 8 0.387105
28 9 0.437244
28 10 0.487967
28 11 0.539286
28 12 0.591168
28 13 0.643620
28 14 0.696555
28 15 0.749883
28 16 0.803429
28 17 0.856878
28 18 0.909907
28 19 0.962010
28 20 1.012570
28 21 1.060871
28 22 1.105946
28 23 1.146904
28 24 1.182711
28 25 1.212562
29 1 0.049174
29 2 0.098442
29 3 0.147869
29 4 0.197597
29 5 0.247667
29 6 0.298160
29 7 0.349176
29 8 0.400785
29 9 0.453052
29 10 0.506061
29 11 0.559862
29 12 0.614444
29 13 0.669857
29 14 0.726037
29 15 0.782958
29 16 0.840428
29 17 0.898220
29 18 0.955970
29 19 1.013153
29 20 1.069070
29 21 1.122803
29 22 1.173261
29 23 1.219104
29 24 1.259012
29 25 1.291699
30 1 0.050627
30 2 0.101394
30 3 0.152331
30 4 0.203600
30 5 0.255268
30 6 0.307461
30 7 0.360266
30 8 0.413778
30 9 0.468102
30 10 0.523357
30 11 0.579596
30 12 0.636883
30 13 0.695283
30 14 0.754817
30 15 0.815450
30 16 0.877135
30 17 0.939622
30 18 1.002596
30 19 1.065549
30 20 1.127714
30 21 1.188049
30 22 1.245148
30 23 1.297285
30 24 1.342506
30 25 1.378958
31 1 0.052001
31 2 0.104119
31 3 0.156485
31 4 0.209172
31 5 0.262381
31 6 0.316126
31 7 0.370650
31 8 0.425957
31 9 0.482246
31 10 0.539659
31 11 0.598268
31 12 0.658217
31 13 0.719593
31 14 0.782479
31 15 0.846953
31 16 0.912993
31 17 0.980514
31 18 1.049235
31 19 1.118748
31 20 1.188216
31 21 1.256540
31 22 1.322005
31 23 1.382342
31 24 1.434781
31 25 1.476400
32 1 0.053248
32 2 0.106647
32 3 0.160287
32 4 0.214340
32 5 0.268882
32 6 0.324148
32 7 0.380170
32 8 0.437190
32 9 0.495314
32 10 0.554730
32 11 0.615596
32 12 0.678085
32 13 0.742356
32 14 0.808575
32 15 0.876878
32 16 0.947412
32 17 1.020189
32 18 1.095141
32 19 1.171909
32 20 1.249875
32 21 1.327867
32 22 1.403957
32 23 1.475291
32 24 1.537874
32 25 1.587059
33 1 0.054376
33 2 0.108895
33 3 0.163715
33 4 0.218940
33 5 0.274754
33 6 0.331312
33 7 0.388768
33 8 0.447298
33 9 0.507100
33 10 0.568372
33 11 0.631305
33 12 0.696165
33 13 0.763158
33 14 0.832543
33 15 0.904600
33 16 0.979588
33 17 1.057748
33 18 1.139183
33 19 1.223894
33 20 1.311500
33 21 1.401073
33 22 1.490718
33 23 1.576969
33 24 1.654380
33 25 1.715350
34 1 0.055358
34 2 0.110864
34 3 0.166689
34 4 0.222967
34 5 0.279874
34 6 0.337589
34 7 0.396272
34 8 0.456158
34 9 0.517439
34 10 0.580337
34 11 0.645127
34 12 0.712095
34 13 0.781545
34 14 0.853856
34 15 0.929381
34 16 1.008591
34 17 1.091971
34 18 1.179957
34 19 1.272978
34 20 1.371177
34 21 1.474258
34 22 1.580847
34 23 1.687532
34 24 1.787288
34 25 1.868156
35 1 0.056182
35 2 0.112519
35 3 0.169186
35 4 0.226344
35 5 0.284190
35 6 0.342858
35 7 0.402609
35 8 0.463593
35 9 0.526128
35 10 0.590406
35 11 0.656757
35 12 0.725513
35 13 0.797096
35 14 0.871886
35 15 0.950471
35 16 1.033464
35 17 1.121593
35 18 1.215735
35 19 1.316856
35 20 1.425961
35 21 1.543935
35 22 1.670935
35 23 1.804982
35 24 1.939171
35 25 2.056053
36 1 0.056833
36 2 0.113859
36 3 0.171200
36 4 0.229085
36 5 0.287632
36 6 0.347106
36 7 0.407645
36 8 0.469555
36 9 0.533017
36 10 0.598411
36 11 0.665981
36 12 0.736157
36 13 0.809376
36 14 0.886167
36 15 0.967167
36 16 1.053198
36 17 1.145240
36 18 1.244540
36 19 1.352746
36 20 1.471877
36 21 1.604580
36 22 1.753889
36 23 1.922333
36 24 2.108333
36 25 2.294469
37 1 0.057335
37 2 0.114849
37 3 0.172693
37 4 0.231081
37 5 0.290191
37 6 0.350203
37 7 0.411363
37 8 0.473878
37 9 0.538069
37 10 0.604203
37 11 0.672631
37 12 0.743770
37 13 0.818112
37 14 0.896234
37 15 0.978866
37 16 1.066943
37 17 1.161609
37 18 1.264477
37 19 1.377653
37 20 1.504218
37 21 1.648609
37 22 1.817693
37 23 2.022113
37 24 2.277337
37 25 2.595577
38 1 0.057649
38 2 0.115484
38 3 0.173680
38 4 0.232382
38 5 0.291816
38 6 0.352165
38 7 0.413680
38 8 0.476581
38 9 0.541134
38 10 0.607687
38 11 0.676559
38 12 0.748177
38 13 0.823068
38 14 0.901800
38 15 0.985149
38 16 1.074086
38 17 1.169843
38 18 1.274070
38 19 1.389230
38 20 1.518699
38 21 1.667932
38 22 1.846136
38 23 2.071080
38 24 2.383318
38 25 2.896508
39 1 0.057786
39 2 0.115771
39 3 0.174082
39 4 0.232941
39 5 0.292508
39 6 0.352989
39 7 0.414613
39 8 0.477601
39 9 0.542231
39 10 0.608849
39 11 0.677740
39 12 0.749370
39 13 0.824167
39 14 0.902766
39 15 0.985857
39 16 1.074390
39 17 1.169523
39 18 1.272827
39 19 1.386455
39 20 1.513476
39 21 1.658312
39 22 1.827857
39 23 2.032725
39 24 2.288414
39 25 2.607127
40 1 0.057763
40 2 0.115707
40 3 0.173980
40 4 0.232791
40 5 0.292270
40 6 0.352668
40 7 0.414149
40 8 0.476992
40 9 0.541408
40 10 0.607707
40 11 0.676231
40 12 0.747343
40 13 0.821501
40 14 0.899201
40 15 0.981131
40 16 1.068085
40 17 1.161036
40 18 1.261250
40 19 1.370343
40 20 1.490394
40 21 1.624002
40 22 1.774216
40 23 1.943579
40 24 2.130511
40 25 2.317591
41 1 0.057576
41 2 0.115290
41 3 0.173375
41 4 0.231924
41 5 0.291157
41 6 0.351238
41 7 0.412375
41 8 0.474784
41 9 0.538691
41 10 0.604381
41 11 0.672123
41 12 0.742304
41 13 0.815222
41 14 0.891432
41 15 0.971389
41 16 1.055769
41 17 1.145294
41 18 1.240793
41 19 1.343257
41 20 1.453743
41 21 1.573081
41 22 1.701445
41 23 1.836913
41 24 1.972458
41 25 2.090747
42 1 0.057225
42 2 0.114571
42 3 0.172259
42 4 0.230407
42 5 0.289189
42 6 0.348763
42 7 0.409337
42 8 0.471077
42 9 0.534237
42 10 0.598967
42 11 0.665635
42 12 0.734441
42 13 0.805738
42 14 0.879863
42 15 0.957254
42 16 1.038303
42 17 1.123530
42 18 1.213335
42 19 1.308185
42 20 1.408217
42 21 1.513149
42 22 1.621569
42 23 1.730073
42 24 1.831703
42 25 1.914396
43 1 0.056703
43 2 0.113545
43 3 0.170679
43 4 0.228276
43 5 0.286422
43 6 0.345330
43 7 0.405103
43 8 0.465984
43 9 0.528101
43 10 0.591685
43 11 0.656931
43 12 0.724089
43 13 0.793370
43 14 0.865075
43 15 0.939438
43 16 1.016728
43 17 1.097174
43 18 1.180903
43 19 1.267897
43 20 1.357812
43 21 1.449672
43 22 1.541607
43 23 1.630149
43 24 1.709844
43 25 1.773129
44 1 0.056060
44 2 0.112227
44 3 0.168701
44 4 0.225537
44 5 0.282928
44 6 0.340953
44 7 0.399804
44 8 0.459603
44 9 0.520512
44 10 0.582705
44 11 0.646336
44 12 0.711591
44 13 0.778611
44 14 0.847603
44 15 0.918690
44 16 0.991974
44 17 1.067511
44 18 1.145193
44 19 1.224710
44 20 1.305429
44 21 1.386182
44 22 1.464999
44 23 1.539072
44 24 1.604404
44 25 1.656343
45 1 0.055279
45 2 0.110675
45 3 0.166300
45 4 0.222290
45 5 0.278744
45 6 0.335778
45 7 0.393528
45 8 0.452094
45 9 0.511656
45 10 0.572279
45 11 0.634134
45 12 0.697305
45 13 0.761902
45 14 0.828038
45 15 0.895735
45 16 0.964994
45 17 1.035714
45 18 1.107632
45 19 1.180335
45 20 1.253018
45 21 1.324515
45 22 1.393193
45 23 1.456726
45 24 1.512378
45 25 1.557220
46 1 0.054389
46 2 0.108884
46 3 0.163589
46 4 0.218580
46 5 0.273988
46 6 0.329908
46 7 0.386421
46 8 0.443668
46 9 0.501694
46 10 0.560666
46 11 0.620597
46 12 0.681569
46 13 0.743667
46 14 0.806885
46 15 0.871210
46 16 0.936529
46 17 1.002689
46 18 1.069299
46 19 1.135930
46 20 1.201743
46 21 1.265753
46 22 1.326479
46 23 1.382290
46 24 1.431175
46 25 1.471298
47 1 0.053391
47 2 0.106887
47 3 0.160543
47 4 0.214465
47 5 0.268738
47 6 0.323434
47 7 0.378637
47 8 0.434416
47 9 0.490855
47 10 0.548045
47 11 0.605986
47 12 0.664739
47 13 0.724288
47 14 0.784627
47 15 0.845656
47 16 0.907272
47 17 0.969153
47 18 1.031023
47 19 1.092300
47 20 1.152350
47 21 1.210183
47 22 1.264770
47 23 1.314726
47 24 1.358740
47 25 1.395571
48 1 0.052300
48 2 0.104704
48 3 0.157233
48 4 0.210004
48 5 0.263047
48 6 0.316447
48 7 0.370250
48 8 0.424505
48 9 0.479297
48 10 0.534645
48 11 0.590567
48 12 0.647065
48 13 0.704123
48 14 0.761653
48 15 0.819569
48 16 0.877664
48 17 0.935715
48 18 0.993280
48 19 1.049975
48 20 1.105103
48 21 1.157956
48 22 1.207613
48 23 1.253130
48 24 1.293500
48 25 1.327915
49 1 0.051146
49 2 0.102362
49 3 0.153706
49 4 0.205232
49 5 0.256979
49 6 0.309026
49 7 0.361363
49 8 0.414078
49 9 0.467159
49 10 0.520675
49 11 0.574568
49 12 0.628865
49 13 0.683474
49 14 0.738324
49 15 0.793267
49 16 0.848160
49 17 0.902669
49 18 0.956482
49 19 1.009165
49 20 1.060163
49 21 1.108905
49 22 1.154641
49 23 1.196655
49 24 1.234231
49 25 1.266806
50 1 0.049939
50 2 0.099912
50 3 0.150017
50 4 0.200239
50 5 0.250653
50 6 0.301271
50 7 0.352134
50 8 0.403248
50 9 0.454657
50 10 0.506300
50 11 0.558233
50 12 0.610341
50 13 0.662621
50 14 0.714896
50 15 0.767092
50 16 0.818987
50 17 0.870340
50 18 0.920820
50 19 0.970029
50 20 1.017555
50 21 1.062832
50 22 1.105389
50 23 1.144590
50 24 1.179974
50 25 1.211101
51 1 0.048685
51 2 0.097403
51 3 0.146180
51 4 0.195095
51 5 0.244100
51 6 0.293298
51 7 0.342630
51 8 0.392160
51 9 0.441856
51 10 0.491710
51 11 0.541653
51 12 0.591698
51 13 0.641693
51 14 0.691598
51 15 0.741210
51 16 0.790385
51 17 0.838898
51 18 0.886404
51 19 0.932608
51 20 0.977113
51 21 1.019546
51 22 1.059428
51 23 1.096367
51 24 1.129954
51 25 1.159908
52 1 0.047393
52 2 0.094791
52 3 0.142267
52 4 0.189801
52 5 0.237416
52 6 0.285142
52 7 0.332966
52 8 0.380887
52 9 0.428899
52 10 0.476933
52 11 0.525020
52 12 0.573031
52 13 0.620915
52 14 0.668525
52 15 0.715784
52 16 0.762458
52 17 0.808407
52 18 0.853294
52 19 0.896870
52 20 0.938815
52 21 0.978775
52 22 1.016434
52 23 1.051457
52 24 1.083564
52 25 1.112533
53 1 0.046072
53 2 0.092123
53 3 0.138259
53 4 0.184420
53 5 0.230645
53 6 0.276911
53 7 0.323190
53 8 0.369523
53 9 0.415860
53 10 0.462177
53 11 0.508405
53 12 0.554509
53 13 0.600345
53 14 0.645893
53 15 0.690905
53 16 0.735340
53 17 0.778936
53 18 0.821493
53 19 0.862728
53 20 0.902426
53 21 0.940286
53 22 0.976043
53 23 1.009466
53 24 1.040317
53 25 1.068430
54 1 0.044723
54 2 0.089457
54 3 0.134218
54 4 0.179003
54 5 0.223791
54 6 0.268597
54 7 0.313390
54 8 0.358149
54 9 0.402868
54 10 0.447469
54 11 0.491960
54 12 0.536215
54 13 0.580168
54 14 0.623699
54 15 0.666717
54 16 0.709011
54 17 0.750531
54 18 0.790946
54 19 0.830144
54 20 0.867874
54 21 0.903896
54 22 0.938011
54 23 0.970035
54 24 0.999795
54 25 1.027171
55 1 0.043393
55 2 0.086778
55 3 0.130179
55 4 0.173571
55 5 0.216958
55 6 0.260307
55 7 0.303601
55 8 0.346834
55 9 0.389956
55 10 0.432947
55 11 0.475727
55 12 0.518239
55 13 0.560385
55 14 0.602073
55 15 0.643187
55 16 0.683605
55 17 0.723154
55 18 0.761706
55 19 0.799034
55 20 0.835010
55 21 0.869406
55 22 0.902078
55 23 0.932891
55 24 0.961672
55 25 0.988362
56 1 0.042051
56 2 0.084103
56 3 0.126139
56 4 0.168151
56 5 0.210119
56 6 0.252050
56 7 0.293882
56 8 0.335616
56 9 0.377218
56 10 0.418615
56 11 0.459782
56 12 0.500619
56 13 0.541055
56 14 0.581014
56 15 0.620356
56 16 0.659021
56 17 0.696818
56 18 0.733640
56 19 0.769319
56 20 0.803720
56 21 0.836674
56 22 0.868049
56 23 0.897749
56 24 0.925671
56 25 0.951728
57 1 0.040724
57 2 0.081429
57 3 0.122125
57 4 0.162774
57 5 0.203350
57 6 0.243881
57 7 0.284281
57 8 0.324548
57 9 0.364648
57 10 0.404524
57 11 0.444125
57 12 0.483382
57 13 0.522200
57 14 0.560513
57 15 0.598249
57 16 0.635267
57 17 0.671457
57 18 0.706699
57 19 0.740882
57 20 0.773846
57 21 0.805505
57 22 0.835732
57 23 0.864432
57 24 0.891550
57 25 0.916998
58 1 0.039390
58 2 0.078768
58 3 0.118128
58 4 0.157430
58 5 0.196678
58 6 0.235810
58 7 0.274825
58 8 0.313654
58 9 0.352314
58 10 0.390711
58 11 0.428828
58 12 0.466565
58 13 0.503873
58 14 0.540640
58 15 0.576822
58 16 0.612320
58 17 0.647005
58 18 0.680816
58 19 0.713612
58 20 0.745302
58 21 0.775785
58 22 0.804924
58 23 0.832743
58 24 0.859099
58 25 0.883993
59 1 0.038089
59 2 0.076165
59 3 0.114199
59 4 0.152182
59 5 0.190065
59 6 0.227862
59 7 0.265496
59 8 0.302958
59 9 0.340196
59 10 0.377186
59 11 0.413854
59 12 0.450157
59 13 0.486002
59 14 0.521336
59 15 0.556079
59 16 0.590167
59 17 0.623454
59 18 0.655927
59 19 0.687447
59 20 0.717952
59 21 0.747331
59 22 0.775559
59 23 0.802483
59 24 0.828157
59 25 0.852458
60 1 0.036802
60 2 0.073579
60 3 0.110317
60 4 0.146993
60 5 0.183567
60 6 0.220042
60 7 0.256346
60 8 0.292457
60 9 0.328360
60 10 0.363957
60 11 0.399272
60 12 0.434176
60 13 0.468655
60 14 0.502610
60 15 0.536004
60 16 0.568737
60 17 0.600769
60 18 0.631972
60 19 0.662323
60 20 0.691714
60 21 0.720096
60 22 0.747381
60 23 0.773549
60 24 0.798511
60 25 0.822280
61 1 0.035546
61 2 0.071040
61 3 0.106516
61 4 0.141904
61 5 0.177206
61 6 0.212380
61 7 0.247379
61 8 0.282193
61 9 0.316765
61 10 0.351072
61 11 0.385033
61 12 0.418648
61 13 0.451784
61 14 0.484473
61 15 0.516565
61 16 0.548066
61 17 0.578864
61 18 0.608915
61 19 0.638125
61 20 0.666486
61 21 0.693902
61 22 0.720344
61 23 0.745749
61 24 0.770082
61 25 0.793293
62 1 0.034295
62 2 0.068568
62 3 0.102793
62 4 0.136941
62 5 0.170982
62 6 0.204888
62 7 0.238628
62 8 0.272179
62 9 0.305464
62 10 0.338491
62 11 0.371198
62 12 0.403535
62 13 0.435449
62 14 0.466872
62 15 0.497767
62 16 0.528062
62 17 0.557727
62 18 0.586665
62 19 0.614838
62 20 0.642201
62 21 0.668710
62 22 0.694326
62 23 0.719004
62 24 0.742702
62 25 0.765425
63 1 0.033095
63 2 0.066127
63 3 0.099140
63 4 0.132067
63 5 0.164912
